r1b1k2r/ppp1qppp/2pn4/4Q3/8/P1P2N2/2PP1PPP/R1B1K2R w KQkq - 1 10	e5e7	3	22
r1b1k2r/ppp1Qppp/2pn4/8/8/P1P2N2/2PP1PPP/R1B1K2R b KQkq - 0 10	e8e7	-1	22
r1b4r/ppp1kppp/2pn4/8/8/P1P2N2/2PP1PPP/R1B1K2R w KQ - 0 11	d2d3	-1	22
r1b4r/ppp1kppp/2pn4/8/8/P1PP1N2/2P2PPP/R1B1K2R b KQ - 0 11	h8e8	4	22
r1bq1rk1/ppp3pp/2nbpn2/5p2/2PP4/5NP1/P3PPBP/RNBQ1RK1 w - - 1 10	c1b2	111	22
rnbqk2r/ppp1b1pp/4pn2/3p1p2/3P4/1PP2NP1/P3PPBP/RNBQK2R w KQkq - 1 7	c3c4	44	22
rnbqk2r/ppp1b1pp/4pn2/3p1p2/3P4/1PP2NP1/P3PPBP/RNBQ1RK1 b kq - 2 7	e8g8	-38	22
1rbqk2r/1p3ppp/p1np1b2/4p3/4P3/N1N5/PPP2PPP/R2QKB1R w KQk - 0 11	a3c4	24	22
rnbq1rk1/ppp1ppb1/3p2pp/8/3PPBn1/2N2N2/PPP1BPPP/R2QK2R b KQ - 3 8	b8c6	-15	22
rnbq1rk1/ppp1b1pp/4pn2/3p1p2/3P4/1PP2NP1/P3PPBP/RNBQ1RK1 w - - 3 8	c3c4	43	22
r1bqkb1r/ppp3pp/2n5/3p1p2/3Pn3/4BN2/PPPN1PPP/R2QKB1R w KQkq - 0 8	f1b5	34	22
r2q1rk1/ppp2ppp/2n1bn2/3p4/1b1P4/2NBPP2/PP2N1PP/R1BQ1RK1 w - - 1 10	a2a3	139	22
1rbqk2r/1p3ppp/p1np1b2/4p3/2N1P3/2N5/PPP2PPP/R2QKB1R b KQk - 1 11	c6d4	-10	22
rn1q1rk1/pb2bppp/1p2pn2/2ppN3/2PP1B2/6P1/PP2PPBP/RN1Q1RK1 w - - 0 9	d4c5	43	22
r2q1rk1/pb2bppp/1p2pn2/2Ppn3/2P2B2/2N3P1/PP2PPBP/R2Q1RK1 w - - 0 11	f4e5	42	22
r2q1rk1/pb2bppp/1pn1pn2/2ppN3/2PP1B2/2N3P1/PP2PPBP/R2Q1RK1 w - - 2 10	d4c5	46	22
r2q1rk1/pb2bppp/1pn1pn2/2PpN3/2P2B2/2N3P1/PP2PPBP/R2Q1RK1 b - - 0 10	e7c5	-51	22
r2q1rk1/pb2bppp/1p2pn2/2PpB3/2P5/2N3P1/PP2PPBP/R2Q1RK1 b - - 0 11	e7c5	-37	22
r2q1rk1/pb3ppp/1p2pB2/2bp4/2P5/2N3P1/PP2PPBP/R2Q1RK1 b - - 0 12	d8f6	-14	22
r2q1rk1/pb3ppp/1p2pn2/2bpB3/2P5/2N3P1/PP2PPBP/R2Q1RK1 w - - 0 12	a1c1	41	22
r4rk1/pb3ppp/1p2pq2/2bp4/2P5/2N3P1/PP2PPBP/R2Q1RK1 w - - 0 13	c4d5	22	22
r4rk1/pb3ppp/1p3q2/3p4/3b4/1QN3P1/PP2PPBP/R4RK1 w - - 2 15	c3d5	81	22
r4rk1/pb3ppp/1p3q2/2bp4/8/2N3P1/PP2PPBP/R2Q1RK1 w - - 0 14	d1b3	13	22
r4rk1/pb3ppp/1p2pq2/2bP4/8/2N3P1/PP2PPBP/R2Q1RK1 b - - 0 13	a8d8	-10	22
r4rk1/pb3ppp/1p3q2/2bp4/8/1QN3P1/PP2PPBP/R4RK1 b - - 1 14	a8d8	-10	22
r1bq1rk1/pp1pppbp/2n2np1/2p5/Q1P1P3/2N2NP1/PP1P1PBP/R1B1K2R b KQ - 0 7	a7a6	89	22
r4rk1/pb3ppp/1p3q2/3N4/3b4/1Q4P1/PP2PPBP/R4RK1 b - - 0 15	b7d5	-66	22
r1bq1rk1/pp1p1pbp/2n2np1/2p1p3/Q1P1P3/2N2NP1/PP1P1PBP/R1B1K2R w KQ - 0 8	d2d3	-16	22
r4rk1/p4ppp/1p3q2/3b4/3b4/1Q4P1/PP2PPBP/R4RK1 w - - 0 16	g2d5	101	22
r4rk1/p4ppp/1p3q2/3B4/3b4/1Q4P1/PP2PP1P/R4RK1 b - - 0 16	a8e8	-68	22
r1bq1rk1/pp1p1pbp/2n2np1/2p1p3/Q1P1P3/2N2NP1/PP1P1PBP/R1B2RK1 b - - 1 8	a7a6	18	22
r1bq1rk1/pp3pbp/2np1np1/2p1p3/Q1P1P3/2N2NP1/PP1P1PBP/R1B2RK1 w - - 0 9	d2d3	-14	22
r1bq1rk1/pp3pbp/2np1np1/2p1p3/Q1P1P3/2NP1NP1/PP3PBP/R1B2RK1 b - - 0 9	a7a6	15	22
r1bq1rk1/pp3pbp/3p1np1/2p1p3/Q1PnP3/2NP1NP1/PP3PBP/R1B2RK1 w - - 1 10	c1g5	-7	22
r2qkb1r/pp1Bpppp/3p1n2/6B1/3nP3/2N5/PPP2PPP/R2QK2R b KQkq - 0 8	f6d7	-26	22
r3kb1r/pp1qpppp/3p1n2/6B1/3QP3/2N5/PPP2PPP/R3K2R b KQkq - 0 9	e7e6	-107	22
r3kb1r/pp1qpppp/3p1n2/6B1/3nP3/2N5/PPP2PPP/R2QK2R w KQkq - 0 9	d1d4	120	22
r3kb1r/pp2pppp/3p1n2/6B1/3QP1q1/2N5/PPP2PPP/R3K2R w KQkq - 1 10	g5f6	226	22
r3kb1r/pp2pppp/3p1B2/8/3QP1q1/2N5/PPP2PPP/R3K2R b KQkq - 0 10	g7f6	-199	22
r1bq1rk1/pp3ppp/2n1pn2/8/1bBP4/2N2N2/PPQ2PPP/R1B1K2R w KQ - 1 10	c1e3	-30	22
r1bq1rk1/2p1bppp/p2p4/3np3/1p2P3/1P1P1N1P/1PP2PP1/R1BQR1K1 w - - 0 13	e4d5	-96	22
r1bq1rk1/2p1bppp/p2p1n2/3Np3/1p2P3/1P1P1N1P/1PP2PP1/R1BQR1K1 b - - 1 12	f6d5	105	22
r3kb1r/pp2pppp/3p1B2/8/3QP3/2N5/PPP2PqP/R3K2R w KQkq - 0 11	e1c1	513	22
r2q1rk1/1bp1bppp/p2p4/3Pp3/1p6/1P1P1N1P/1PP2PP1/R1BQR1K1 w - - 1 14	d3d4	-42	22
r1bq1rk1/2p1bppp/p2p4/3Pp3/1p6/1P1P1N1P/1PP2PP1/R1BQR1K1 b - - 0 13	f7f5	100	22
r2q1rk1/1p1bppbp/p1np1np1/2p5/2P4P/2NP2P1/PP2PPBN/1RBQ1RK1 w - - 4 11	a2a3	1	22
r2q1rk1/1p2ppbp/p1np1np1/2p5/2P3bP/2NP2P1/PP2PPBN/1RBQ1RK1 b - - 3 10	g4e6	-1	22
r2q1rk1/1p1b1pbp/p1np1np1/2p1p3/P1P4P/2NP2P1/1P2PPBN/1RBQ1RK1 w - - 0 12	c1g5	36	22
r2q1rk1/1p1b1pbp/p1np1np1/2p1p3/P1P4P/1PNP2P1/4PPBN/1RBQ1RK1 b - - 0 12	h7h6	12	22
r4rk1/1pqb1pbp/p1np1np1/2p1p3/P1P4P/1PNP2P1/4PPBN/1RBQ1RK1 w - - 1 13	c1g5	29	22
r2q1rk1/1p1bppbp/p1np1np1/2p5/P1P4P/2NP2P1/1P2PPBN/1RBQ1RK1 b - - 0 11	a8b8	37	22
r2k1b1r/pp2pppp/3p1B2/8/Q3P3/2N5/PPP2PqP/R3K2R w KQ - 2 12	f6e7	530	22
r4rk1/1pqb1pbp/p1np1np1/2p1p1B1/P1P4P/1PNP2P1/4PPBN/1R1Q1RK1 b - - 2 13	c6b4	-19	22
r3r1k1/1pqb1pbp/p1np1np1/2p1p1B1/P1P4P/1PNPP1P1/5PBN/1R1Q1RK1 b - - 0 14	c7a5	-27	22
r3r1k1/1pqb1pbp/p1np1np1/2p1p1B1/P1P4P/1PNP2P1/4PPBN/1R1Q1RK1 w - - 3 14	g5f6	105	22
r3kb1r/pp2pppp/3p1B2/8/Q3P3/2N5/PPP2PqP/R3K2R b KQkq - 1 11	e8d8	-539	22
r3r1k1/1p1b1pbp/p1np1Bp1/q1p1p3/P1P4P/1PNPP1P1/5PBN/1R1Q1RK1 b - - 0 15	a5c3	-4	22
r3r1k1/1p1b1pbp/p1np1np1/q1p1p1B1/P1P4P/1PNPP1P1/5PBN/1R1Q1RK1 w - - 1 15	b1c1	29	22
r3r1k1/1p1b1p1p/p1np1bp1/q1p1p3/P1P4P/1PNPP1P1/5PBN/1R1Q1RK1 w - - 0 16	c3d5	52	22
r3r1k1/1p1b1p1p/p1np1bp1/q1pNp3/P1P4P/1P1PP1P1/5PBN/1R1Q1RK1 b - - 1 16	f6g7	-49	22
r3r1k1/1p1b1pbp/p1np2p1/q1pNp2P/P1P5/1P1PP1P1/5PBN/1R1Q1RK1 b - - 0 17	d7e6	-52	22
r3r1k1/1p1b1pbp/p1np2p1/q1pNp3/P1P4P/1P1PP1P1/5PBN/1R1Q1RK1 w - - 2 17	h4h5	52	22
3q1rk1/2p1bppp/r2p1n2/1p1Bp3/p3P3/3P2QP/PPP1RPP1/R1B3K1 w - - 2 20	a2a3	-4	22
r3r1k1/1p1b1pbp/p1np4/q1pNp2p/P1P5/1P1PP1P1/5PBN/1R1Q1RK1 w - - 0 18	d1h5	269	22
r1bq1rk1/ppp2pbp/3p1np1/2n1P3/2P1P3/2NQ1N2/PP2BPPP/R1B1K2R w KQ - 1 9	d3c2	40	22
r5k1/1p1b1pbp/p1npr3/q1pNp2Q/P1P5/1P1PP1P1/5PBN/1R3RK1 w - - 1 19	g2e4	267	22
r1bq1rk1/ppp2pbp/3p1np1/4P3/1nP1P3/2NQ1N2/PP2BPPP/R1B1K2R w KQ - 1 9	d3d1	6	22
r1bq1rk1/ppp2pbp/3p1np1/2n1P3/2P1P3/2N2N2/PPQ1BPPP/R1B1K2R b KQ - 2 9	d6e5	-49	22
r1bq1rk1/ppp2pbp/5np1/4p3/1nP1P3/2N2N2/PP2BPPP/RQB2RK1 b - - 1 10	b4c6	0	22
r3r1k1/1p1b1pbp/p1np4/q1pNp2Q/P1P5/1P1PP1P1/5PBN/1R3RK1 b - - 0 18	e8e6	-240	22
r1bq1rk1/ppp2pbp/3p1np1/4P3/1nP1P3/2N2N2/PP2BPPP/RQB1K2R b KQ - 2 9	d6e5	6	22
r1bq1rk1/ppp2pbp/5np1/4p3/1nP1P3/2N2N2/PP2BPPP/RQB1K2R w KQ - 0 10	e1g1	-1	22
r1bqkb1r/ppp2ppp/2n5/3p4/3Pn3/5N2/PPPNBPPP/R1BQK2R b KQkq - 3 7	f8d6	3	22
rnbq1rk1/ppp2ppp/3b4/3p4/3Pn3/2P2N1P/PP1NBPP1/R1BQK2R b KQ - 4 9	f8e8	25	22
r1bq1rk1/ppp2ppp/2nb4/3p4/3Pn3/2P2N1P/PP1NBPP1/R1BQK2R w KQ - 5 10	e1g1	-10	22
r1bqkb1r/ppp2ppp/2n2n2/3p4/3P4/5N2/PPPNBPPP/R1BQK2R w KQkq - 4 8	e1g1	11	22
r2q1rk1/pp3ppp/2n1bn2/2bp2B1/8/N4NP1/PP2PPBP/R2Q1RK1 w - - 2 11	a3b5	-8	22
r2q1rk1/pp3ppp/2n1bn2/2bp2B1/8/N4NP1/PP2PPBP/2RQ1RK1 b - - 3 11	c5b6	14	22
r1bq1rk1/2p2pp1/p1np3p/1pb1p3/4P1n1/1BPP1N2/PP2RPPP/R1BQ1NK1 b - - 1 11	g4f6	-61	22
r1bq1rk1/2p2pp1/p1np3p/1pb1p3/4P1n1/1BPP1N2/PP1NRPPP/R1BQ2K1 w - - 0 11	d2f1	52	22
r1bq1rk1/2p2pp1/p1np3p/1p2p3/4P3/1BPP1N2/PP3bPP/R1BQ1NK1 w - - 0 13	g1f2	192	22
r1bq1rk1/2p2pp1/p1np3p/1p2p3/4P3/1BPP1N2/PP3KPP/R1BQ1N2 b - - 0 13	c6a5	-197	22
r1bq1rk1/2p2pp1/p1np3p/1pb1p3/4P3/1BPP1N2/PP2RnPP/R1BQ1NK1 w - - 0 12	e2f2	201	22
r1bq1rk1/2p2pp1/2np3p/pp2p3/4P3/1BPP1N2/PP3KPP/R1BQ1N2 w - - 0 14	a2a4	216	22
r1bq1rk1/2p2pp1/2np3p/pp2p3/P3P3/1BPP1N2/1P3KPP/R1BQ1N2 b - - 0 14	b5a4	-234	22
r1bq1rk1/2p2pp1/2np3p/p3p3/p3P3/1BPP1N2/1P3KPP/R1BQ1N2 w - - 0 15	a1a4	211	22
r1bq1rk1/2p1npp1/3p3p/p3p3/B3P3/2PP1N2/1P3KPP/R1BQ1N2 w - - 1 16	d3d4	237	22
r1bq1rk1/2p1npp1/3p3p/p3p3/B3P3/2PPNN2/1P3KPP/R1BQ4 b - - 2 16	f7f5	-176	22
r1bq1rk1/2p2pp1/p1np3p/1pb1p3/4P3/1BPP1N2/PP3RPP/R1BQ1NK1 b - - 0 12	c5f2	-204	22
r1bq1rk1/2p2pp1/2np3p/p3p3/B3P3/2PP1N2/1P3KPP/R1BQ1N2 b - - 0 15	c6e7	-222	22
r1bqk2r/2p1bppp/p2p1n2/1p2p3/4P3/1nNP1N2/PPP2PPP/R1BQR1K1 w kq - 0 10	a2b3	-5	22
r1bqk2r/2p1bppp/p2p1n2/1p2p3/4P3/1PNP1N2/1PP2PPP/R1BQR1K1 b kq - 0 10	c8b7	0	22
r2q1rk1/2p1n1p1/3pb2p/p3pp2/B3P3/2PPNN2/1P4PP/R1BQ2K1 w - - 0 18	e4f5	228	22
r2q1rk1/2p1npp1/3pb2p/p3p3/B3P3/2PPNN2/1P4PP/R1BQ2K1 b - - 4 17	f7f5	-228	22
r3kb1r/pp1q1ppp/2n2n2/3p4/3p4/7P/PPPNNPP1/R1BQ1RK1 w kq - 0 10	f1e1	14	22
r3kb1r/pp1q1ppp/2n2n2/2pp4/3P4/7P/PPPNNPP1/R1BQ1RK1 b kq - 3 9	f8d6	0	22
r2q1rk1/2p1n1p1/3pb2p/p3pP2/B7/2PPNN2/1P4PP/R1BQ2K1 b - - 0 18	e7f5	-215	22
r1bq1rk1/pppp1ppp/2B5/4p3/4n3/2P2N1P/PPP2PP1/R1BQ1RK1 b - - 0 8	d7c6	0	22
r2q1rk1/2p1npp1/3pb2p/p3p3/B3P3/2PPNN2/1P3KPP/R1BQ4 w - - 3 17	d3d4	313	22
r1bq1rk1/ppp2ppp/2p5/4p3/4n3/2P2N1P/PPP2PP1/R1BQ1RK1 w - - 0 9	f3e5	-1	22
rnb2rk1/ppp1qpp1/7p/4p3/2PPN3/4P3/PP3PPP/R2QKB1R b KQ - 0 11	e5d4	270	22
rnb2rk1/ppp1qpp1/7p/8/2PpN3/4P3/PP3PPP/R2QKB1R w KQ - 0 12	f1d3	-284	22
r1b1r1k1/ppp1qpp1/2n4p/8/2Pp4/3QP3/PP1NKPPP/R4B1R b - - 5 14	d4e3	788	22
rnb1r1k1/ppp1qpp1/7p/8/2PpN3/3QP3/PP3PPP/R3KB1R w KQ - 2 13	e4g3	-282	22
r1b1r1k1/ppp1qpp1/7p/8/1nPp4/3QP3/PP1NKPPP/R4B1R w - - 6 15	d3d4	-696	22
r1b1r1k1/ppp1qpp1/2n4p/8/2Pp4/3QP3/PP1N1PPP/R3KB1R w KQ - 4 14	f1e2	-383	22
r1b1r1k1/ppp1qpp1/7p/8/1nPp4/1Q2P3/PP1NKPPP/R4B1R b - - 7 15	d4e3	934	22
r3r1k1/ppp1qpp1/7p/8/1nPp4/1Q1bPN2/PP2KPPP/R4B1R w - - 10 17	e2e1	-793	22
r3r1k1/ppp1qpp1/7p/5b2/1nPp4/1Q2PN2/PP2KPPP/R4B1R b - - 9 16	d4e3	985	22
r3r1k1/ppp1qpp1/7p/8/1nPp4/1Q1bPN2/PP1K1PPP/R4B1R b - - 11 17	d4e3	981	22
r3r1k1/ppp1qpp1/7p/5b2/1nPp4/1Q2P3/PP1NKPPP/R4B1R w - - 8 16	a1e1	-904	22
r3r1k1/ppp1qpp1/7p/8/1nP5/1Q1bpN2/PP1K1PPP/R4B1R w - - 0 18	d2c1	-995	22
rnb2rk1/ppp1qpp1/7p/8/2PpN3/3QP3/PP3PPP/R3KB1R b KQ - 1 12	b8c6	314	22
r3r1k1/ppp1qpp1/7p/8/1nP5/1QKbpN2/PP3PPP/R4B1R b - - 1 18	a7a5	1199	22
r3r1k1/pp2qpp1/7p/2p5/1nP5/1QKbpN2/PP3PPP/R4B1R w - - 0 19	b3d1	-1209	22
r3kb1r/pp1npppp/2p5/q6P/3Pn3/2PB1N2/PP3PP1/R1BQK2R b KQkq - 0 11	e4f6	-192	22
rn2kb1r/pp2pppp/1qp2nb1/8/3P1B2/3B1NN1/PPP2PPP/R2QK2R b KQkq - 8 8	e7e6	-20	22
rn2kb1r/pp2pppp/1qp2n2/8/3P1B2/3b1NN1/PPP2PPP/R2QK2R w KQkq - 0 9	d1d3	36	22
rn2kb1r/pp2pppp/1qp2n2/8/3P1B2/3Q1NN1/PPP2PPP/R3K2R b KQkq - 0 9	e7e6	-38	22
rnb1r1k1/ppp1qpp1/7p/8/2Pp4/3QP3/PP1N1PPP/R3KB1R b KQ - 3 13	d4e3	550	22
rn2kb1r/pp2pppp/2p2n2/8/3P1B2/3Q1NN1/PqP2PPP/R3K2R w KQkq - 0 10	e1g1	222	22
rn2kb1r/pp2pppp/2p2n2/8/3P1B2/3Q1NN1/PqP2PPP/R4RK1 b kq - 1 10	b2b6	-199	22
r3kb1r/pp2pppp/2p2n2/q6P/3Pn3/2PB1N2/PP3PP1/R1BQK2R w KQkq - 1 12	d1e2	379	22
r1bqk2r/ppp1bppp/n3pn2/8/2P5/2QpPNP1/PP1P1PBP/RNB2RK1 b kq - 3 8	a6c5	-74	22
rn2kb1r/pp2pppp/2p5/3n4/3P4/3Q1NN1/PqPB1PPP/R4RK1 b kq - 3 11	e7e6	-254	22
rn2kb1r/pp2pppp/1qp5/3n4/3P4/3Q1NN1/P1PB1PPP/R4RK1 w kq - 4 12	c2c4	256	22
r1bqk2r/ppp1bppp/4pn2/2n5/2P5/2QpPNP1/PP1P1PBP/RNB2RK1 w kq - 4 9	b2b4	60	22
rnb2rk1/ppq1bppp/4pn2/2P1N3/2p5/2N3P1/PP2PPBP/R1BQ1RK1 w - - 1 10	e5c4	109	22
rnb2rk1/ppq1bppp/4pn2/2P5/2N5/2N3P1/PP2PPBP/R1BQ1RK1 b - - 0 10	c7c5	-137	22
rnb2rk1/ppq2ppp/4pn2/2b3B1/2N5/2N3P1/PP2PPBP/R2Q1RK1 b - - 1 11	c5e7	-147	22
r1b2rk1/ppqnbppp/4pn2/6B1/2N5/2N1P1P1/PP3PBP/R2Q1RK1 w - - 1 13	d1d4	52	22
r1b2rk1/ppqn1ppp/4pn2/2b3B1/2N5/2N3P1/PP2PPBP/R2Q1RK1 w - - 2 12	a1c1	214	22
rn2kb1r/pp2pppp/2p5/3n4/3P1B2/3Q1NN1/PqP2PPP/R4RK1 w kq - 2 11	f4b8	553	22
r1b2rk1/ppqn1ppp/4pn2/2b3B1/2N5/2N1P1P1/PP3PBP/R2Q1RK1 b - - 0 12	h7h6	-13	22
rnb2rk1/ppq2ppp/4pn2/2b5/2N5/2N3P1/PP2PPBP/R1BQ1RK1 w - - 0 11	c1f4	145	22
r1b2rk1/ppqnbppp/5n2/4p1B1/2NQ4/2N1P1P1/PP3PBP/R4RK1 w - - 0 14	c3b5	52	22
r1b2rk1/ppqnbppp/4pn2/6B1/2NQ4/2N1P1P1/PP3PBP/R4RK1 b - - 2 13	e6e5	-48	22
r1b2rk1/ppqnbppp/5n2/1N2p1B1/2NQ4/4P1P1/PP3PBP/R4RK1 b - - 1 14	c7b8	-49	22
rqb2rk1/pp1nbppp/5n2/1N2p1B1/2N5/3QP1P1/PP3PBP/R4RK1 b - - 3 15	h7h6	-3	22
rqb2rk1/pp1nbppp/5n2/1N2p1B1/2NQ4/4P1P1/PP3PBP/R4RK1 w - - 2 15	g5f6	50	22
rqb2rk1/pp1nbpp1/5n1p/1N2p1B1/2N5/3QP1P1/PP3PBP/R4RK1 w - - 0 16	g5f6	20	22
rqb2rk1/pp1nbpp1/5B1p/1N2p3/2N5/3QP1P1/PP3PBP/R4RK1 b - - 0 16	d7f6	-2	22
rqb2rk1/pp2bpp1/5n1p/1N2p3/2N5/3QP1P1/PP3PBP/R4RK1 w - - 0 17	a1c1	16	22
r1bq1rk1/p1p1bppp/2Q1pn2/8/2p5/3P2P1/PP2PPBP/RNB1K2R b KQ - 0 9	a8b8	-116	22
1rbq1rk1/p1p1bppp/2Q1pn2/8/2p5/3P2P1/PP2PPBP/RNB1K2R w KQ - 1 10	c6c4	114	22
r1bq1rk1/p1p1bppp/2p1pn2/8/2Q5/3P2P1/PP2PPBP/RNB1K2R b KQ - 0 9	a8b8	-61	22
1rbq1rk1/p1p1bppp/2p1pn2/8/2Q5/3P2P1/PP2PPBP/RNB1K2R w KQ - 1 10	e1g1	78	22
1rbq1rk1/p1p1bppp/4pn2/8/2Q5/3P2P1/PP2PPBP/RNB1K2R b KQ - 0 10	e6e5	-110	22
1rbq1rk1/p3bppp/4pn2/2p5/2Q5/3P2P1/PP2PPBP/RNB1K2R w KQ - 0 11	b2b3	131	22
1rbq1rk1/p1p1bppp/2B1pn2/8/2Q5/3P2P1/PP2PP1P/RNB1K2R b KQ - 0 10	f6d5	-52	22
1rbq1rk1/p3bppp/4pn2/2p5/2Q5/3P2P1/PP1NPPBP/R1B1K2R b KQ - 1 11	f6d5	-129	22
2bq1rk1/p1p1bppp/2B1pn2/8/1rQ5/3P2P1/PP2PP1P/RNB1K2R w KQ - 1 11	c4c2	88	22
2bq1rk1/p1p1bppp/2B1pn2/8/1r6/3P2P1/PPQ1PP1P/RNB1K2R b KQ - 2 11	f6d5	-102	22
3q1rk1/p1pbbppp/2B1pn2/8/1r6/3P2P1/PPQ1PP1P/RNB1K2R w KQ - 3 12	c6f3	153	22
1rbq1rk1/p3bppp/4p3/2pn4/2Q5/3P2P1/PP1NPPBP/R1B1K2R w KQ - 2 12	e1g1	108	22
1rbq1rk1/p3bppp/4p3/2pn4/2Q5/3P2P1/PP1NPPBP/R1B2RK1 b - - 3 12	a7a5	-110	22
3q1rk1/p1pBbppp/4pn2/8/1r6/3P2P1/PPQ1PP1P/RNB1K2R b KQ - 0 12	d8d7	-76	22
1rbq1rk1/p3bppp/4p3/2p5/1nQ1N3/3P2P1/PP2PPBP/R1B2RK1 b - - 5 13	c8a6	-97	22
1rbq1rk1/p3bppp/4p3/2p5/1nQ5/3P2P1/PP1NPPBP/R1B2RK1 w - - 4 13	a2a3	145	22
5rk1/p1pqbppp/4pn2/8/1r6/3P2P1/PPQ1PP1P/RNB2RK1 b - - 1 13	e6e5	-74	22
1r1q1rk1/p3bppp/b3p3/2p5/1nQ1N3/3P2P1/PP2PPBP/R1B2RK1 w - - 6 14	c4c3	71	22
5rk1/p1pqbppp/4pn2/8/1r6/3P2P1/PPQ1PP1P/RNB1K2R w KQ - 0 13	a2a3	85	22
1r1q1rk1/p3bppp/b3p3/2p5/1n2N3/2QP2P1/PP2PPBP/R1B2RK1 b - - 7 14	b4d5	-76	22
5rk1/p1pqbppp/4p3/8/1r4n1/3P2P1/PPQ1PP1P/RNB2RK1 w - - 2 14	b1d2	163	22
2rq1rk1/p3bppp/b3p3/2p5/1n2N3/P1QP2P1/1P2PPBP/R1B2RK1 b - - 0 15	b4c6	-99	22
2rq1rk1/p3bppp/b3p3/2p5/1n2N3/2QP2P1/PP2PPBP/R1B2RK1 w - - 8 15	b2b3	161	22
5rk1/p1pqbppp/4p3/8/1r4n1/3P2P1/PPQBPP1P/RN3RK1 b - - 3 14	b4b6	-150	22
5rk1/p1pqbppp/4p3/8/3r2n1/3P2P1/PPQBPP1P/RNR3K1 b - - 5 15	c7c5	-166	22
5rk1/p1pqbppp/4p3/8/3r2n1/3P2P1/PPQBPP1P/RN3RK1 w - - 4 15	h2h3	153	22
r1b2rk1/pp2ppbp/1qnp1np1/2p5/P1P1P3/2NP1NP1/1P3PBP/R1BQ1RK1 b - - 0 9	c8g4	26	22
r1b2rk1/pp2ppbp/1qnp1np1/2p5/2P1P3/2NP1NP1/PP3PBP/R1BQ1RK1 w - - 2 9	a1b1	-4	22
r4rk1/pp1bppbp/1qnp1np1/2p5/P1P1P3/2NP1NP1/1P3PBP/R1BQ1RK1 w - - 1 10	a1b1	-8	22
r4rk1/pp1bppbp/1qnp1np1/2p5/P1P1P3/R1NP1NP1/1P3PBP/2BQ1RK1 b - - 2 10	d7g4	25	22
r4rk1/pp1bppbp/1q1p1np1/2p5/PnP1P3/R1NP1NP1/1P3PBP/2BQ1RK1 w - - 3 11	a4a5	-1	22
r4rk1/pp1bppbp/1q1p1np1/2p1P3/PnP5/R1NP1NP1/1P3PBP/2BQ1RK1 b - - 0 11	d6e5	9	22
r4rk1/pp1bppbp/1q1p2p1/2p1P3/PnP3n1/R1NP1NP1/1P3PBP/2BQ1RK1 w - - 1 12	a4a5	4	22
r4rk1/pp1b1pbp/1q1p2p1/2p5/PnP3n1/R1NP1NP1/1P3PBP/2BQ1RK1 w - - 0 13	h2h3	-6	22
r4rk1/pp1bppbp/1q1P2p1/2p5/PnP3n1/R1NP1NP1/1P3PBP/2BQ1RK1 b - - 0 12	e7d6	0	22
r4rk1/pp1b1pbp/1q1p2p1/P1p5/1nP3n1/R1NP1NP1/1P3PBP/2BQ1RK1 b - - 0 13	b6a6	4	22
r4rk1/ppqb1pbp/3p2p1/P1p5/1nP2Bn1/R1NP1NP1/1P3PBP/3Q1RK1 b - - 2 14	a8c8	-6	22
r4rk1/ppqb1pbp/3p2p1/P1p5/1nP3n1/R1NP1NP1/1P3PBP/2BQ1RK1 w - - 1 14	c3b5	52	22
r3r1k1/ppqb1pbp/3p2p1/P1p5/1nP2Bn1/R1NP1NP1/1P3PBP/3Q1RK1 w - - 3 15	d3d4	47	22
r3r1k1/ppqb1pbp/3p2p1/P1p5/1nP1NBn1/R2P1NP1/1P3PBP/3Q1RK1 b - - 4 15	g4e5	-48	22
r2qkb1r/pp3p1p/3pNnp1/4p3/3nP3/2N5/PPP1BPPP/R1BQ1RK1 b kq - 0 10	f7e6	-76	22
r3r1k1/ppqb1p1p/3N2p1/P1p5/1nP2Bn1/R2P1NP1/1b3PBP/3Q1RK1 b - - 0 16	g4e5	-378	22
r2qkb1r/pp5p/3ppnp1/4p3/3nP3/2NB4/PPP2PPP/R1BQ1RK1 b kq - 1 11	f8g7	-63	22
r2qkb1r/pp3p1p/3pbnp1/4p1N1/3nP3/2N1B3/PPP1BPPP/R2Q1RK1 b kq - 7 10	d4e2	-75	22
r3r1k1/ppqb1p1p/3p2p1/P1p5/1nP1NBn1/R2P1NP1/1b3PBP/3Q1RK1 w - - 0 16	e4d6	373	22
r2qkb1r/pp5p/3ppnp1/4p3/3nP3/2N5/PPP1BPPP/R1BQ1RK1 w kq - 0 11	a2a4	75	22
r2qkb1r/pp3p1p/3pbnp1/4p1N1/4P3/2N1B3/PPP1nPPP/R2Q1RK1 w kq - 0 11	d1e2	64	22
r2qk2r/pp2bp1p/3pbnp1/4p1N1/4P3/2N1B3/PPP1QPPP/R4RK1 w kq - 1 12	f2f4	78	22
r2qkb1r/pp3p1p/3pbnp1/4p1N1/4P3/2N1B3/PPP1QPPP/R4RK1 b kq - 0 11	f8e7	-69	22
r2qkb1r/pp6/3ppnp1/4p2p/3nP3/2NB4/PPP2PPP/R1BQ1RK1 w kq - 0 12	c1e3	119	22
r2qk2r/pp2bp1p/3pNnp1/4p3/4P3/2N1B3/PPP1QPPP/R4RK1 b kq - 0 12	f7e6	-67	22
