r1bqk2r/pp2npbp/2np2p1/2p1p3/4P3/P1NP2PP/1PP1NPB1/R1BQK2R b KQkq - 2 8	c8d7,e8g8,b7b6,a7a5,a8b8,c6d4,f7f5,a7a6,h7h6,c8e6,d8c7,d8d7,h7h5,f7f6,d8a5,d8b6
r1b1k2r/pp3ppp/2nqpn2/2pp4/3P4/2P1P2P/PP1N1PP1/R2QKBNR w KQkq - 0 8	g1f3,f1b5,f1e2,a2a3,a1c1,d1a4,d1c2,d1b1,d1b3,d4c5,f1d3,d2f3,a2a4,a1b1,f2f4,d2b3
rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPPN1PPP/R1BQKB1R w KQkq - 0 6	f1b5,f1e2,c2c3,a2a3,f1d3,c2c4,h2h3,h2h4,d4c5,a2a4,g2g3,d2b3,b2b3,a1b1,d2b1,f3g1
r2qkb1r/1p3ppp/p1np1n2/4p3/P3P1b1/N1N2P2/1PP3PP/R1BQKB1R b KQkq - 0 9	g4e6,g4d7,g4c8,g4h5,g4f5,f6e4,d6d5,g4f3,b7b5,g4h3,c6d4,f6h5,h7h5,h7h6,c6b4,a8c8
r2qkb1r/pp3ppp/2npbn2/4p3/2B1P3/N1N2P2/PPP3PP/R1BQK2R b KQkq - 2 9	a7a6,c6a5,a8c8,f8e7,c6d4,h7h5,c6b4,h7h6,d8c7,d8d7,d8a5,a8b8,d8b6,d8c8,f6d7,e6d7
rnbqk2r/ppp1b1pp/4pn2/3p1p2/3P3P/5NP1/PPP1PPB1/RNBQK2R w KQkq - 1 6	c2c4,c1f4,e1g1,c1g5,h4h5,c1d2,a2a4,a2a3,c1e3,f3e5,c2c3,d1d3,e2e3,b1d2,b1a3,b1c3
r2qkb1r/1p3ppp/p1npbn2/4p3/2B1P3/N1N2P2/PPP3PP/R1BQK2R w KQkq - 0 10	c4b3,c3d5,c1g5,c4d5,e1g1,c1e3,c4e6,c4e2,d1d3,g2g3,c4d3,d1e2,b2b3,c4f1,d1d2,c3e2
r2q1rk1/pppnppbp/3p1npB/8/3PP1b1/2N2N2/PPPQBPPP/R3K2R b KQ - 9 8	e7e5,c7c6,g4f3,g7h6,d7b6,e7e6,c7c5,d6d5,f8e8,a8b8,g8h8,d8b8,a7a6,a7a5,g4h5,a8c8
r1bqk2r/pp3ppp/2nbpn2/2pp4/3P4/P1P1P1B1/1P1N1PPP/R2QKBNR b KQkq - 2 7	e6e5,d6g3,d8e7,e8g8,b7b6,h7h6,c5c4,c5d4,d6e7,a7a6,a7a5,h7h5,d8d7,g7g6,c6e7,d6f8
rnbqkb1r/ppp3pp/4pn2/3p1p2/3P3P/5NP1/PPP1PPB1/RNBQK2R b KQkq - 0 5	f8e7,c7c6,b8d7,f8b4,f6e4,f8d6,a7a5,b8c6,b7b5,f6g4,c8d7,a7a6,c7c5,f6h5,h7h6,b8a6
r2q1rk1/pppn1pbp/3p1npB/4p3/3PP1b1/2N2N2/PPPQBPPP/R3K2R w KQ - 0 9	h6g7,e1c1,d4e5,d4d5,h6g5,h1g1,h2h4,h6e3,a2a4,a2a3,d2e3,d2g5,a1d1,b2b3,e1f1,e1g1
rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/N4NP1/PP1PPPBP/R1BQ1RK1 b - - 6 6	c7c5,b8c6,b8d7,c7c6,b7b6,a7a5,e7a3,f8e8,h7h6,c8d7,a7a6,b8a6,d5d4,e7d6,f6d7,f6e4
r2qkb1r/pp3ppp/2np1n2/4p3/4P1b1/N1N2P2/PPP3PP/R1BQKB1R b KQkq - 0 8	g4e6,g4c8,g4d7,g4h5,d6d5,f6e4,g4h3,b7b5,g4f5,f6h5,a8c8,h7h5,g4f3,a7a6,c6d4,f8e7
r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2N1PN2/PPQ2PPP/R1B1KB1R b KQkq - 2 6	f8d6,a7a6,h7h6,f8b4,d8c7,a7a5,b7b6,f8e7,d5c4,c6c5,g7g6,a8b8,d8a5,d8b6,d7b6,d8e7
r1bqk2r/pp3ppp/2nb1n2/2ppp3/3P4/P1P1P1B1/1P1N1PPP/R2QKBNR w KQkq - 0 8	d4c5,d4e5,g3e5,f1b5,d2f3,g1f3,g1e2,f1d3,f1e2,d2b3,d2b1,d1c2,a1c1,d1a4,d1e2,h2h3
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2N1PN2/PPQ2PPP/R1B1KB1R w KQkq - 3 7	f1d3,f1e2,b2b3,g2g4,c4d5,h2h3,c1d2,a2a3,a2a4,h1g1,c4c5,e3e4,a1b1,f3d2,g2g3,f3h4
r1bqk2r/ppp2ppp/2np1n2/2b1p3/2B1P3/2PP1N2/PP1N1PPP/R1BQK2R b KQkq - 1 6	a7a6,a7a5,c5b6,e8g8,c6e7,h7h6,d8e7,c8d7,a8b8,c8e6,f6h5,f6g4,c8g4,d8d7,f6d7,c6b8
r1bq1rk1/pppnppbp/6p1/8/Q2PP3/2P2N2/P4PPP/R1B1KB1R w KQ - 5 9	f1e2,a4a3,c1e3,a1b1,c1g5,h2h4,f1d3,c1f4,h2h3,a4c2,a4b3,a4b4,a4c4,a4d1,a4a5,c1d2
rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/N4NP1/PP1PPPBP/R1BQK2R w KQ - 5 6	e1g1,d2d4,c4d5,a3c2,b2b3,e2e3,f3e5,d2d3,a1b1,h2h3,h2h4,d1a4,d1c2,d1b3,f3h4,a3b1
r1bq1rk1/ppp2ppp/2np1n2/2b1p3/2B1P3/2PP1N2/PP1N1PPP/R1BQK2R w KQ - 2 7	b2b4,e1g1,h2h3,c4b3,a2a4,a2a3,c4b5,b2b3,d2f1,a1b1,d1c2,d2b3,d1a4,d1e2,d2b1,d1b3
rnbqk1nr/pp3ppp/1b6/3p4/8/1N6/PPP2PPP/R1BQKBNR w KQkq - 2 7	c1e3,d1e2,b3d4,g1f3,c2c3,f1e2,f1b5,f1d3,h2h3,g1e2,c1f4,a2a4,c1d2,d1d3,a2a3,c2c4
rnbqk1nr/pp3ppp/8/2bp4/8/1N6/PPP2PPP/R1BQKBNR b KQkq - 1 6	c5b6,c5d6,d8e7,c5e7,c5f8,c5b4,b7b6,g8e7,b8c6,b8d7,c8f5,d8b6,d8c7,d8d6,h7h6,a7a6
r2qkbnr/pp3ppp/2n1p3/2ppPb2/3P4/2P2N2/PP2BPPP/RNBQK2R w KQkq - 2 7	c1e3,a2a3,e1g1,b1d2,d1a4,h2h3,h2h4,d1b3,g2g3,e2b5,e2d3,a2a4,d4c5,b1a3,e1f1,b2b3
1rbq1rk1/pp2ppbp/2np1np1/2p5/P3P3/2NP2P1/1PP1NPBP/R1BQ1RK1 w - - 3 9	f2f4,h2h3,c3d5,c1e3,f1e1,c1g5,c1f4,c1d2,a1a2,d1e1,b2b3,e2f4,d1d2,h2h4,a1b1,g1h1
r1b1k2r/ppppqppp/2n2n2/8/1b1NP3/3Q4/PPPB1PPP/RN2KB1R w KQkq - 5 7	b1c3,d4c6,d4f5,a2a3,f1e2,f2f3,c2c3,f2f4,d4b3,d4e2,d4b5,d4f3,h2h4,e4e5,g2g3,b2b3
1rbqk2r/pp2ppbp/2np1np1/2p5/P3P3/2NP2P1/1PP1NPBP/R1BQ1RK1 b k - 2 8	e8g8,a7a6,c8d7,b7b6,h7h5,h7h6,e7e6,d8d7,d8c7,f6d7,c8g4,c8e6,e7e5,c6b4,b8a8,f6g8
r1bqk2r/pppnppbp/6p1/8/Q2PP3/2P2N2/P4PPP/R1B1KB1R b KQkq - 4 8	e8g8,c7c5,a7a6,h7h6,c7c6,h7h5,a8b8,a7a5,b7b6,e7e5,e7e6,e8f8,g7f8,h8f8,b7b5,g7f6
r2qkb1r/pp3ppp/2npbn2/4p3/4P3/N1N2P2/PPP3PP/R1BQKB1R w KQkq - 1 9	a3c4,c1g5,f1c4,d1d2,f1e2,a1b1,c1e3,f1d3,d1d3,a3b1,f1b5,h2h4,d1e2,a3b5,c1d2,g2g3
rnbq1rk1/ppp2ppp/5n2/3p4/1b1P4/2NBP3/PP2NPPP/R1BQK2R b KQ - 1 7	b7b6,h7h6,f8e8,b4d6,c7c6,a7a6,a7a5,b4e7,b8d7,b8a6,c8e6,c7c5,c8d7,g7g6,b4a5,g8h8
rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/2P2N2/PP2BPPP/RNBQK2R b KQkq - 1 6	g8h6,a7a6,b8c6,c5d4,f5g6,f5g4,f8e7,h7h6,h7h5,d8d7,d8c7,f5e4,b8d7,f7f6,g8e7,g7g6
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P2P/2NP2P1/PPP2PB1/R1BQK1NR b KQkq - 0 6	g8f6,h7h6,h7h5,d8a5,c8d7,c8e6,e7e5,g8h6,a8b8,a7a6,c6e5,e7e6,a7a5,g7f8,f7f6,b7b6
r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1BN2N2/PPPP1PPP/R1BQR1K1 b kq - 1 8	c8g4,c6a5,e8g8,a8b8,c8b7,c8d7,h7h6,c6d4,d8d7,c8e6,a8a7,f6d7,b5b4,c6b8,c6b4,c6a7
r1bqk2r/pppp1ppp/2n2n2/8/1b1NP3/3Q4/PPPB1PPP/RN2KB1R b KQkq - 4 6	d8e7,a7a5,b4c5,e8g8,b4e7,b4d2,d7d5,h7h5,a8b8,h7h6,a7a6,b7b6,g7g6,b7b5,b4d6,d7d6
r1bqkb1r/1p3ppp/p1np1n2/1N2p3/4P3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 8	b5a3,c1g5,c1e3,c3d5,a2a4,h2h3,e1g1,f2f3,g2g4,a2a3,e2f1,e2d3,f2f4,c1d2,b2b4,e2c4
r2q1rk1/1bp1bppp/p2p1n2/np2p3/4P3/1B1P1N1P/PPP1NPP1/R1BQR1K1 b - - 2 11	h7h6,f6h5,f8e8,c7c5,a5b3,f6d7,h7h5,a8c8,a8b8,d8c8,b7c6,g7g6,d8d7,b7c8,g8h8,c7c6
r1bqk1nr/pp3pbp/2np2p1/2p1p3/4P3/2NP2PP/PPP1NPB1/R1BQK2R b KQkq - 1 7	g8e7,a8b8,c8e6,a7a5,h7h6,c8d7,a7a6,f7f5,c6d4,h7h5,f7f6,g8f6,d8b6,d8c7,d8d7,d8a5
r1bq1rk1/ppp2ppp/2np1n2/1B2p3/4P3/2P2N1P/PPP2PP1/R1BQ1RK1 w - - 0 8	d1e2,b5d3,f3d2,f1e1,d1d3,c1g5,d1e1,b5c6,c1e3,b5c4,f3h2,a2a4,f3e1,b5e2,c3c4,a2a3
r2qkb1r/1p3ppp/p1npbn2/4p3/2N1P3/2N2P2/PPP3PP/R1BQKB1R b KQkq - 3 9	d6d5,b7b5,c6d4,a8b8,f8e7,g7g6,a8c8,c6a5,h7h6,h7h5,d8c7,c6b4,b7b6,f6d7,f6h5,c6a7
r2q1rk1/2p1bppp/p1np1n2/1p2p3/P2PP1b1/1BP2N2/1P3PPP/RNBQR1K1 w - - 1 11	d4d5,c1e3,b3c2,a4b5,d4e5,b3d5,b1d2,h2h3,e1e3,g1h1,d1d3,a4a5,g1f1,e1f1,b3a2,c1g5
r2q1rk1/2pbbppp/p1np1n2/1p2p3/P2PP3/1BP2N2/1P3PPP/RNBQR1K1 b - - 0 10	h7h6,f8e8,d7g4,d8c8,d8b8,c6a5,a8c8,b5a4,d8e8,e5d4,b5b4,g8h8,d7e8,f6g4,a8b8,h7h5
r2qkb1r/pp1npppp/2p2nb1/8/3P4/2P3N1/PP2NPPP/R1BQKB1R w KQkq - 1 8	h2h4,a2a4,e2f4,a2a3,c1d2,c1g5,h2h3,b2b3,e2g1,d1d2,c1e3,b2b4,c1f4,d1b3,f2f4,d1a4
r1bqk2r/pp2npbp/2np2p1/2p1p3/4P3/2NP2PP/PPP1NPB1/R1BQK2R w KQkq - 2 8	a2a4,e1g1,c3d5,a2a3,c1g5,f2f4,a1b1,c1d2,c1e3,b2b3,h3h4,g3g4,d1d2,e2g1,c3b5,g2f3
rnbqk2r/ppp1bppp/4pn2/8/2Pp4/1P3NP1/P2PPPBP/RNBQ1RK1 b kq - 1 6	c7c5,b8c6,e8g8,a7a5,h7h6,a7a6,c7c6,h7h5,g7g6,f6g4,d8d7,f6e4,e7f8,d8d6,e7d6,e8f8
rn1qkb1r/pp2pppp/2p2nb1/8/3P4/6N1/PPP1NPPP/R1BQKB1R w KQkq - 5 7	h2h4,c2c3,e2f4,a2a4,a2a3,c1d2,h2h3,c1e3,d1d2,c1g5,e2g1,e2c3,a1b1,b2b4,b2b3,f2f3
rnbqk2r/pp2bppp/4pn2/2p5/2Pp4/1P3NP1/P2PPPBP/RNBQ1RK1 w kq - 0 7	d2d3,e2e3,f3e5,f1e1,h2h3,a2a3,b1a3,b3b4,c1b2,d1e1,c1a3,d1c2,f3e1,a2a4,g1h1,g2h1
rnbq1rk1/pp2bppp/4pn2/2pp4/2PP4/N4NP1/PP2PPBP/R1BQK2R w KQ - 0 7	e1g1,d4c5,c4d5,c1f4,b2b3,a3c2,c1g5,c1e3,a1b1,h2h4,h2h3,d1a4,d1d2,a3b1,f3e5,d1d3
rn1qkbnr/pp2pppp/2p3b1/8/3P4/6N1/PPP1NPPP/R1BQKB1R b KQkq - 4 6	g8f6,e7e5,e7e6,b8d7,d8a5,d8b6,d8d6,b8a6,d8c7,a7a5,h7h6,f7f6,d8d7,a7a6,h7h5,c6c5
r1bqk2r/pp2bppp/2n1pn2/2p5/2Pp4/1P1P1NP1/P3PPBP/RNBQ1RK1 w kq - 1 8	e2e3,f1e1,h2h3,a2a3,b1d2,b1a3,c1f4,d1c2,c1a3,c1b2,f3e1,c1d2,a2a4,d1d2,d1e1,g1h1
rnb2rk1/ppp1qpp1/4p2p/3p4/2PPn3/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 9	a1c1,c4d5,h2h3,d1c1,d1d3,d1b1,d1c2,d1b3,a2a4,a1b1,a2a3,f1e2,f1d3,f3e5,f3d2,d1a4
rnbqk2r/pp3ppp/2pb4/3p4/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 2 8	e1g1,c2c4,b1d2,b1c3,h2h3,c1e3,c2c3,a2a4,a2a3,d3e2,f3e5,f3d2,b1a3,c1d2,d1e2,d3f1
r1bq1rk1/pppp1ppp/2n2n2/1B2p3/4P3/2P2N1P/PPP2PP1/R1BQ1RK1 b - - 0 7	d7d6,f6e4,h7h6,a7a5,f8e8,d8e8,d8e7,a7a6,a8b8,c6e7,c6a5,c6b8,b7b6,g8h8,d7d5,f6e8
rn1qkb1r/pp2pppp/2p2nb1/8/3P4/2P3N1/PP2NPPP/R1BQKB1R b KQkq - 0 7	b8d7,e7e6,e7e5,f6d5,d8c7,d8d6,h7h6,d8a5,d8b6,f6h5,a7a6,a7a5,d8d7,c6c5,d8c8,h8g8
r2q1rk1/1bp1bppp/p2p1n2/np2p3/4P3/1BNP1N1P/PPP2PP1/R1BQR1K1 w - - 1 11	c3e2,c1d2,f3h2,b3d5,c1e3,a2a3,d1e2,c1g5,f3d2,d1d2,g1f1,g1h2,c3d5,g1h1,e1f1,a1b1
r1bqk2r/pp2bppp/2n1pn2/2p5/2Pp4/1P1PPNP1/P4PBP/RNBQ1RK1 b kq - 0 8	e6e5,e8g8,h7h6,a7a6,d4e3,e7d6,a7a5,d8c7,f6d7,a8b8,c8d7,d8b6,h7h5,d8d6,g7g6,d8d7
r2qkb1r/pp1bpppp/2np1n2/1B4B1/3NP3/2N5/PPP2PPP/R2QK2R b KQkq - 6 7	e7e6,d8b6,a7a6,c6d4,a8b8,g7g6,a8c8,h7h5,h8g8,d8c8,d8b8,e7e5,h7h6,d8c7,d8a5,f6g8
rnb2rk1/ppp1qpp1/4p2p/3p4/2PPn3/2N1PN2/PP3PPP/2RQKB1R b K - 1 9	c7c6,e4c3,a7a5,e4f6,f8d8,b8c6,a7a6,f8e8,e7b4,e7d6,b7b6,c7c5,e7d8,g8h8,g7g6,e7e8
r1bqkb1r/pp3ppp/2np1n2/1N2p3/4P3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 7	a7a6,f8e7,a8b8,h7h6,c6b4,c8e6,h7h5,b7b6,h8g8,c6a5,d8a5,c6b8,e8d7,d8d7,c8d7,g7g6
r2qkb1r/pp1b1ppp/2nppn2/1B4B1/3NP3/2N5/PPP2PPP/R2QK2R w KQkq - 0 8	d1d3,b5e2,b5c6,d4b3,d4c6,e1g1,g5e3,d1d2,f2f4,a2a4,h2h3,a2a3,g5h4,d4f3,a1c1,h2h4
rnbqr1k1/ppp2ppp/5n2/3p4/1b1P4/2NBP3/PP2NPPP/R1BQK2R w KQ - 2 8	a2a3,e1g1,e2g3,a1b1,d3c2,d1c2,e2f4,h2h3,c1d2,d3b1,d1d2,d1b3,f2f3,a2a4,b2b3,d1a4
r1bq1rk1/ppp2ppp/2np1n2/2b1p3/2B1P3/2PP1N2/PP1N1PPP/R1BQ1RK1 b - - 3 7	a7a6,a7a5,c5b6,c6a5,h7h6,f8e8,c6e7,c8d7,c8e6,d8e7,g8h8,a8b8,f6h5,d8e8,c8g4,f6d7
r1bq1rk1/pp1pppbp/5np1/2p5/2Pn4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8	f3d4,h2h4,c1e3,d1d2,c1d2,c1f4,f1e1,h2h3,f3e1,a1b1,c1g5,d1d3,a2a3,b2b3,c3a4,e2e4
r2qk2r/2p1bppp/p1np1n2/1p2p3/4P1b1/1BN2N2/PPPP1PPP/R1BQR1K1 w kq - 2 9	h2h3,c3e2,c3d5,d2d3,a2a4,b3d5,g1h1,a2a3,c3b1,a1b1,e1f1,e1e3,e1e2,d2d4,g1f1,h2h4
rnbq1rk1/pp3ppp/4pn2/2p5/1bBP4/P1N1P3/1PQ2PPP/R1B1K1NR b KQ - 0 8	b4c3,d8a5,c5d4,b4a5,b7b5,e6e5,b8c6,c8d7,f6d5,a7a6,b8a6,b7b6,d8c7,b8d7,a7a5,b4a3
rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/3P1NP1/PP2PPBP/RNBQ1RK1 b - - 2 6	c7c5,b8c6,h7h6,a7a6,a7a5,f8e8,b7b6,b8d7,c7c6,b8a6,d5d4,c8d7,f6d7,f6e8,g8h8,d5c4
rnbqkb1r/1p3ppp/p3pn2/2p5/2BP4/4PN1P/PP3PP1/RNBQ1RK1 b kq - 1 7	c5d4,b7b5,b8c6,b8d7,h7h6,b7b6,f8d6,f8e7,d8c7,g7g6,c8d7,d8d7,a8a7,d8a5,d8b6,d8d6
rnbq1rk1/pp3ppp/4pn2/2p5/1bBP4/2N1P3/PPQ2PPP/R1B1K1NR w KQ - 0 8	d4c5,a2a3,g1f3,g1e2,c2d3,c2e2,c4e2,c2d2,c4d3,c2b3,c2d1,c2a4,c4b5,c4b3,c1d2,h2h3
r1bqk2r/ppp2pp1/2np1n1p/2b1p3/4P3/1BPP1N2/PP3PPP/RNBQ1RK1 b kq - 1 7	e8g8,c8e6,a7a6,a7a5,c5b6,c8g4,c8d7,a8b8,d8e7,f6h7,f6g4,g7g5,f6d7,c6e7,b7b5,h8g8
r1b1k2r/pp1nqppp/2pbpn2/3p4/P1PP4/2N1PN2/1P2BPPP/R1BQ1RK1 b kq - 4 8	e8g8,a7a5,a7a6,h7h6,a8b8,d5c4,f6e4,d6c7,b7b6,d6b4,d6b8,e6e5,e7d8,d7f8,d7b8,h7h5
r1b1qrk1/ppp2pbp/n2p2p1/4p1B1/2PPP1n1/2NQ1N2/PP2BPPP/R3K2R w KQ - 6 10	d3d2,e1g1,d4e5,d4d5,h2h3,d3d1,a1d1,g5e3,c3d5,c3b5,e1f1,g5h4,a1c1,d3c2,h2h4,f3d2
r1bqr1k1/2p1bppp/p2p1n2/np2p3/4P3/1B1P1N1P/PPP2PP1/R1BQRNK1 b - - 4 11	c7c5,a5b3,c8b7,h7h6,c8d7,e7f8,d8d7,c7c6,a8b8,f6d7,a8a7,g7g6,e8f8,g8f8,h7h5,c8e6
r1bq1rk1/pp1pppbp/2n2np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 7	d7d6,c5d4,c6d4,d7d5,b7b6,d8b6,h7h6,f6h5,f6e8,f6g4,h7h5,g8h8,d8c7,c6a5,f8e8,d8a5
r1bq1rk1/1pp2ppp/p1np1n2/2b1p3/2B1P3/2PP1N2/PP1N1PPP/R1BQ1RK1 w - - 0 8	a2a4,f1e1,b2b4,h2h3,c4b3,a2a3,a1b1,d2b1,d1e2,d1c2,g1h1,d1e1,d2b3,f3g5,f3h4,f3e1
r1bqkb1r/1p3ppp/p1n1pn2/2p5/2BP4/4PN1P/PP3PP1/RNBQ1RK1 w kq - 2 8	d4c5,a2a4,b1c3,c4e2,f1e1,c4d3,a2a3,c4b3,d1e2,d1c2,d1d2,f3e5,c1d2,b1d2,g1h1,b1a3
rnbqr1k1/ppp2ppp/3b4/3p4/3Pn3/3BBN2/PPP2PPP/RN1Q1RK1 w - - 6 9	b1c3,c2c4,h2h3,c2c3,f1e1,b1d2,f3d2,a2a3,f3e5,b1a3,a2a4,d3e2,d1c1,f3e1,g1h1,d3b5
rnbq1rk1/pp2bppp/4pn2/2pp4/2P5/3P1NP1/PP2PPBP/RNBQ1RK1 w - - 0 7	c4d5,d3d4,f3e5,b2b3,e2e3,d1c2,d1e1,f1e1,e2e4,c1f4,a2a3,b1c3,h2h3,c1d2,b1d2,a2a4
rnbqk1nr/bp3ppp/p7/3p4/P7/1N6/1PP1QPPP/R1B1KBNR b KQkq - 3 8	g8e7,c8e6,d8e7,e8f8,e8d7,a7e3
1rbqk1nr/pp3pbp/2npp1p1/2p5/4PP2/2NP1NP1/PPP3BP/R1BQK2R w KQk - 2 8	d1e2,c1e3,a2a4,e1g1,e4e5,c3e2,a2a3,d1d2,g3g4,f3h4,c1d2,a1b1,h2h4,h2h3,f3g5,c3b5
r1bqk2r/1p1n1ppp/p1n1p3/2bpP3/5P2/2NB1N2/PPP3PP/R1BQK2R w KQkq - 0 9	d1e2,c1d2,a2a3,h2h4,d1d2,h1f1,f3g5,f3d2,h2h3,b2b3,g2g3,c3e2,g2g4,c3a4,a2a4,f3g1
r1bqr1k1/2p1bppp/p2p1n2/np2p3/4P3/1B1P1N1P/PPPN1PP1/R1BQR1K1 w - - 3 11	d2f1,c2c4,c2c3,d1e2,a2a4,d2b1,f3h2,e1e2,a2a3,a1b1,e1e3,b3d5,g1h1,g1h2,g1f1,e1f1
rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 6	b8c6,f8g7,a7a6,b8d7,e7e5,c8d7,h7h5,h7h6,d8a5,b8a6,a7a5,d8d7,f6d7,h8g8,f6g8,d8b6
r1bqk2r/1pp2pp1/2np1n1p/p1b1p3/4P3/1BPP1N2/PP3PPP/RNBQ1RK1 w kq - 0 8	f1e1,a2a4,c1e3,b1d2,b3a4,b3c2,d3d4,a2a3,b1a3,b3c4,d1e2,f3h4,c1d2,g1h1,d1c2,f3e1
r1bqkb1r/pp2pp1p/2np1np1/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 2 7	c1e3,e1g1,a2a4,f2f3,a2a3,c3d5,c1g5,d4b3,h2h3,a1b1,f2f4,c1f4,e2f3,h2h4,d1d3,d4f3
r1b1qrk1/ppp2pbp/n2p2p1/4p1B1/2PPP1n1/2NQ1N2/PP2BPPP/R4RK1 b - - 7 10	e5d4,h7h6,f7f6,f7f5,c8d7,c7c6,g8h8,a8b8,g4f6,a6b4,b7b6,c8e6,g7f6,g4h6,e8e6,c7c5
r2qk2r/ppp1bppp/2n1b3/3np3/P1B5/3P1N2/1PP2PPP/RNBQ1RK1 w kq - 2 8	a4a5,f1e1,c4b3,b1a3,b1d2,h2h3,d1e2,c4b5,c2c3,d1e1,d3d4,c1d2,g1h1,d1d2,b2b3,h2h4
rnbqk1nr/bp3ppp/p7/3p4/P7/1N6/1PP2PPP/R1BQKBNR w KQkq - 2 8	d1e2,g1f3,c1e3,f1d3,b3d4,c2c3,h2h3,f1e2,d1f3,c1f4,d1d3,c1d2,g1h3,a1a3,a4a5,g1e2
rnbq1rk1/ppp2ppp/3b4/3p4/3Pn3/3BBN2/PPP2PPP/RN1Q1RK1 b - - 5 8	f8e8,c7c6,b8c6,c8g4,c8f5,b8d7,h7h6,b8a6,e4f6,d8e7,d8f6,c8e6,d8e8,a7a5,a7a6,d6e7
rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/1RBQK2R b K - 1 7	b8c6,e5d4,a7a5,c8d7,b8a6,d8e7,b8d7,a7a6,b7b6,f6h5,c7c6,h7h6,h7h5,f8e8,c8g4,d8e8
r1bq1rk1/ppp2pbp/2np1np1/4p3/2PPP3/2N2N2/PP2BPPP/1RBQK2R w K - 2 8	d4e5,d4d5,c1e3,e1g1,d1d3,h2h3,c1g5,h2h4,b1a1,c3d5,h1g1,e1f1,a2a4,e2d3,a2a3,c4c5
r1bqk2r/pp1n1ppp/2n1p3/2bpP3/5P2/2NB1N2/PPP3PP/R1BQK2R b KQkq - 1 8	a7a6,f7f6,d8c7,h7h6,a8b8,c5e7,g7g6,b7b5,f7f5,c5b4,a7a5,c6b4,d8a5,h7h5,c6d4,c6e7
1rbqk1nr/pp3pbp/2npp1p1/2p5/P3PP2/2NP1NP1/1PP3BP/R1BQK2R b KQk - 0 8	g8e7,a7a6,b7b6,d6d5,g8h6,h7h6,g8f6,f7f5,h7h5,c6d4,b8a8,d8d7,c8d7,d8a5,d8e7,d8c7
r1b2rk1/pp1nqppp/2pbpn2/3p4/P1PP4/2N1PN2/1P2BPPP/R1BQ1RK1 w - - 5 9	a4a5,d1c2,c1d2,f1e1,f3d2,d1d2,h2h3,d1b3,g1h1,f3h4,g2g3,b2b3,c4c5,a1b1,f3g5,f3e1
r1bqk1nr/pp3pbp/2np2p1/2p1p3/4P3/P1NP2PP/1PP2PB1/R1BQK1NR b KQkq - 0 7	g8e7,b7b6,a8b8,c8e6,h7h6,a7a6,a7a5,f7f5,d8d7,c8d7,g8f6,c6d4,d8a5,f7f6,d8b6,h7h5
rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2NBP3/PP1B1PPP/R2QK1NR b KQ - 1 6	c7c5,d5c4,b4e7,b7b6,f8e8,b8d7,h7h6,a7a6,c7c6,c8d7,a7a5,d8e7,b8c6,b4c3,b4a5,b8a6
rnbq1rk1/pp3ppp/4pn2/2pp4/1bPP4/2NBP3/PP1B1PPP/R2QK1NR w KQ - 0 7	c4d5,d4c5,g1f3,a2a3,g1e2,a1c1,d1b3,c3e2,h2h3,c3a4,d1e2,c3b1,d1a4,d3e2,d3c2,d2c1
r1bq1rk1/ppp1ppbp/2np1np1/8/P2PP3/2N2N2/1PP1BPPP/R1BQK2R w KQ - 1 7	e1g1,a4a5,c1g5,h2h4,c1e3,h2h3,c1f4,d4d5,a1a3,c1d2,a1b1,b2b3,d1d2,e2b5,e2d3,g2g3
r1bqk2r/ppp1bppp/2n5/3np3/P1B5/3P1N2/1PP2PPP/RNBQ1RK1 b kq - 1 7	c8e6,c8g4,e8g8,f7f6,a7a6,c8f5,d8d6,d5b6,a7a5,e7f6,e7c5,d5f6,d5f4,h7h6,a8b8,c6a5
r1bqk2r/pp2ppbp/2np1np1/2p5/4P3/2NP1NP1/PPP2PBP/R1BQ1RK1 b kq - 3 7	e8g8,a8b8,c8d7,h7h6,d8c7,e7e5,c8e6,b7b6,c8g4,a7a6,f6d7,d8d7,c6d4,f6g4,f6h5,e7e6
